,OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB,longitude,latitude
414878,659353,,527133.0,0.0,0.0,0.0,0.0,0.0,East,2022/2023,ZIG ZAG ROAD,VICTORIA ROAD,Serious Crash,No,2023,0.0,East,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,958901.0,0.0,0.0,1.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Waikato Region,Nil,2-way,Sealed,,0.0,1.0,0.0,80.0,0.0,None,0.0,0.0,,17.0,Waipa District,Nil,,,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Light rain,Null,175.454306853176,-37.8562547690659
414885,659360,,504600.0,0.0,0.0,0.0,2.0,0.0,Null,2022/2023,PARORE STREET,NORMANBY STREET,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,116400.0,2.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Northland Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,On,0.0,0.0,,3.0,Kaipara District,Stop,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,173.870599646891,-35.939232952939
414886,659361,,577102.0,0.0,0.0,0.0,1.0,0.0,North,2022/2023,GLAMIS AVENUE,KINGHORNE STREET,Serious Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,2214500.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,1.0,0.0,50.0,0.0,Off,0.0,0.0,,47.0,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.82161633234,-41.3272587119384
414891,659366,,581833.0,0.0,0.0,0.0,0.0,0.0,North,2022/2023,TAKAKA HILL HIGHWAY,HOBSONS HUT,Serious Crash,Yes,2023,0.0,South,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Bright sun,2367001.0,0.0,0.0,1.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Tasman Region,Nil,2-way,Sealed,,0.0,1.0,0.0,100.0,0.0,None,0.0,0.0,,51.0,Tasman District,Nil,,,0.0,0.0,0.0,0.0,Open,1.0,0.0,0.0,Fine,Null,172.940077318692,-41.0301658707977
414894,659369,,606700.0,0.0,0.0,0.0,0.0,0.0,Null,2022/2023,MANUKA GORGE HIGHWAY,MILTON HIGHWAY,Minor Crash,Yes,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,1.0,Bright sun,2986600.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Otago Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,100.0,0.0,Off,0.0,0.0,,72.0,Clutha District,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,169.922889081778,-46.129635612124
414895,659370,,524604.0,0.0,0.0,0.0,1.0,0.0,South,2022/2023,LAMBIE DRIVE,RONWOOD AVENUE,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,1.0,,0.0,0.0,Overcast,780209.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,10.0,76.0,Auckland,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.873180009731,-36.9932278981379
414898,659373,,511800.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,GREAT NORTH ROAD,SOLDIERS WAY,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Bright sun,277902.0,1.0,0.0,0.0,4.0,,,0.0,,0.0,1.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,76.0,Auckland,Stop,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.652386158644,-36.9000970773447
414901,659376,,563000.0,1.0,0.0,0.0,1.0,0.0,Null,2022/2023,FERGUSON STREET,BOTANICAL ROAD,Minor Crash,No,2023,0.0,West,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1806300.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Manawatū-Whanganui Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,40.0,Palmerston North City,Give way,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,175.597223148704,-40.3667803176265
414905,659380,,569202.0,0.0,0.0,0.0,2.0,0.0,South,2022/2023,BEAUMONT AVENUE,HUTT ROAD,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1923800.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,46.0,Lower Hutt City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Light rain,Null,174.886449220656,-41.2154894278235
414906,659381,,502001.0,0.0,1.0,0.0,1.0,0.0,North,2022/2023,GREAT NORTH ROAD,PIPIWAI ROAD,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,63805.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northland Region,Bridge,2-way,Sealed,0.0,0.0,0.0,0.0,60.0,0.0,Off,0.0,0.0,,2.0,Whangarei District,Nil,0.0,0.0,0.0,1.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.297819382599,-35.674458894914
414907,659382,,556900.0,1.0,0.0,0.0,1.0,0.0,Null,2022/2023,BELL STREET,INGESTRE STREET,Minor Crash,No,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,1701300.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Manawatū-Whanganui Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,37.0,Whanganui District,Give way,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,175.050292124454,-39.9277250099345
414909,659384,,515500.0,0.0,0.0,0.0,0.0,0.0,North,2022/2023,NORTH-WESTERN MOTORWAY,WAIMA FTBR,Serious Crash,Yes,2023,0.0,Null,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,417600.0,0.0,0.0,1.0,5.0,,,0.0,,0.0,0.0,0.0,0.0,Auckland Region,Nil,1-way,Sealed,,0.0,1.0,0.0,80.0,0.0,On,0.0,0.0,,76.0,Auckland,Nil,,,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Heavy rain,Null,174.751836969927,-36.8639810952288
414921,659396,,518600.0,0.0,0.0,0.0,1.0,0.0,South,2022/2023,MANUKAU ROAD,HAYDN AVENUE,Minor Crash,No,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Twilight,567000.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,On,0.0,0.0,,76.0,Auckland,Nil,1.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.775302075263,-36.9085281864418
414924,659399,,555800.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,CORNFOOT STREET,MORGAN STREET,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1714200.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Manawatū-Whanganui Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,37.0,Whanganui District,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.988168668847,-39.9432695896995
414931,659406,,515500.0,0.0,0.0,0.0,1.0,0.0,South,2022/2023,NORTH-WESTERN MOTORWAY,NEWTON ROAD OFF RAMP,Minor Crash,Yes,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,418600.0,3.0,0.0,0.0,4.0,,,0.0,,0.0,0.0,0.0,0.0,Auckland Region,Nil,1-way,Sealed,,0.0,0.0,0.0,80.0,0.0,Off,0.0,0.0,,76.0,Auckland,Nil,,,0.0,0.0,0.0,0.0,Open,1.0,0.0,0.0,Fine,Null,174.749616654351,-36.8659454898645
414932,659407,,525922.0,0.0,0.0,0.0,0.0,0.0,West,2022/2023,WESLEY STREET,EDINBURGH STREET,Minor Crash,No,2023,0.0,East,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,823000.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,1.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,76.0,Auckland,Nil,,,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine,Null,174.902463951356,-37.2019264886172
414933,659408,,536630.0,0.0,0.0,0.0,1.0,0.0,East,2022/2023,SH 29,RUAHIHI ROAD,Serious Crash,Yes,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1191600.0,0.0,0.0,0.0,2.0,,,1.0,,0.0,0.0,0.0,0.0,Bay of Plenty Region,Nil,2-way,Sealed,,0.0,1.0,0.0,100.0,0.0,None,0.0,0.0,,22.0,Western Bay of Plenty District,Nil,,,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Heavy rain,Null,176.057408209005,-37.7763948442764
414936,659411,,536642.0,0.0,0.0,0.0,0.0,0.0,Null,2022/2023,TARA ROAD,HARAKEKE WAY,Minor Crash,No,2023,0.0,East,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,1206807.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Bay of Plenty Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,80.0,0.0,Off,1.0,0.0,30.0,22.0,Western Bay of Plenty District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,176.301522072697,-37.7143797616761
414937,659412,,561422.0,0.0,0.0,0.0,1.0,0.0,North,2022/2023,AWAHURI FEILDING ROAD,RONGOPAI ROAD,Minor Crash,No,2023,0.0,North,0.0,0.0,1.0,Flat,0.0,,0.0,0.0,Overcast,1789300.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Manawatū-Whanganui Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,100.0,0.0,Off,0.0,0.0,,39.0,Manawatu District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,175.517228045588,-40.2645467190058
414942,659417,,556000.0,0.0,0.0,0.0,1.0,0.0,West,2022/2023,HEADS ROAD,BEACH ROAD,Serious Crash,No,2023,0.0,West,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,1716601.0,0.0,0.0,1.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Manawatū-Whanganui Region,Nil,2-way,Sealed,,0.0,1.0,0.0,50.0,0.0,Off,0.0,0.0,,37.0,Whanganui District,Nil,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,175.018814087379,-39.9488029470953
414944,659419,,535232.0,0.0,0.0,0.0,0.0,1.0,South,2022/2023,HARWOODS ROAD,WAIOMOU ROAD,Serious Crash,Yes,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1127100.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Waikato Region,Nil,2-way,Sealed,0.0,0.0,1.0,0.0,100.0,0.0,None,0.0,0.0,,19.0,South Waikato District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,1.0,0.0,0.0,Fine,Null,175.832340237137,-37.9464438785576
414948,659423,,529800.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,HOLLAND ROAD,PAUL CRESCENT,Minor Crash,No,2023,0.0,East,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,870801.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Waikato Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,On,0.0,0.0,,16.0,Hamilton City,Give way,0.0,0.0,0.0,1.0,0.0,0.0,Urban,0.0,0.0,0.0,Light rain,Null,175.286444498961,-37.7680951427619
414952,659427,,523819.0,0.0,0.0,0.0,1.0,0.0,North,2022/2023,MILL ROAD,RANFURLY ROAD,Minor Crash,No,2023,0.0,South,0.0,0.0,1.0,Flat,0.0,,0.0,0.0,Overcast,760811.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Auckland Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,60.0,0.0,None,0.0,0.0,,76.0,Auckland,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.934813740652,-37.0074092082877
414958,659433,,551112.0,0.0,0.0,0.0,1.0,1.0,South,2022/2023,OXFORD ROAD,CURTIS STREET,Minor Crash,No,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1554900.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taranaki Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,33.0,New Plymouth District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Light rain,Null,173.887909950101,-39.2014333553977
414961,659436,,574800.0,0.0,0.0,1.0,1.0,0.0,Null,2022/2023,KARORI ROAD,PARKVALE ROAD,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,2107600.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,30.0,0.0,Off,0.0,0.0,,47.0,Wellington City,Traffic Signals,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.73762934397,-41.2846747947999
414967,659442,,521114.0,0.0,0.0,0.0,0.0,1.0,South,2022/2023,RIVER ROAD,LAPWOOD ROAD,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,829100.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Waikato Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,70.0,0.0,None,0.0,0.0,,13.0,Waikato District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Light rain,Null,174.93862488499,-37.2854389196583
414970,659445,,563701.0,0.0,0.0,0.0,1.0,0.0,South,2022/2023,MACKAYS TO PEKA PEKA EXPRESSWAY,TE MOANA ROAD ON RAMP,Minor Crash,Yes,2023,0.0,South,0.0,0.0,0.0,Flat,1.0,,0.0,0.0,Twilight,1874804.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wellington Region,Nil,1-way,Sealed,0.0,0.0,0.0,0.0,100.0,0.0,On,2.0,0.0,,43.0,Kapiti Coast District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,175.029431817627,-40.8738069140257
414976,659451,,545821.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,PUKETAPU ROAD,DARTMOOR ROAD,Minor Crash,No,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,1410902.0,1.0,0.0,1.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Hawke's Bay Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,30.0,Hastings District,Give way,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,176.792439919435,-39.5086752625249
414980,659455,,538811.0,0.0,0.0,0.0,1.0,0.0,South,2022/2023,HAMURANA ROAD,OTUROA ROAD,Minor Crash,Yes,2023,0.0,South,1.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,1249700.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bay of Plenty Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,100.0,0.0,Off,0.0,0.0,,24.0,Rotorua District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,176.20774802015,-38.0597940078365
414988,659463,,523711.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,EAST TAMAKI ROAD,BIRMINGHAM ROAD,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,712303.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,On,0.0,0.0,,76.0,Auckland,Traffic Signals,0.0,1.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Light rain,Null,174.890153966323,-36.9564086616372
414993,659468,55.0,578402.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,MASTERTON CASTLEPOINT ROAD,BUTE ROAD,Minor Crash,No,2023,0.0,East,1.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,2255700.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,48.0,Masterton District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,176.033923217562,-40.8975404547431
415003,659478,,567902.0,0.0,0.0,0.0,0.0,0.0,North,2022/2023,SH 2,TRIG TRACK CNR,Serious Crash,Yes,2023,0.0,South,0.0,0.0,0.0,Hill Road,1.0,,0.0,0.0,Overcast,1916300.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,1.0,0.0,100.0,0.0,None,0.0,0.0,,45.0,Upper Hutt City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,175.226051440968,-41.1148379321467
415007,659482,,522100.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,PUHINUI ROAD-SH 20B OFF RAMP,PUHINUI ROAD,Minor Crash,Yes,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,781001.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,76.0,Auckland,Traffic Signals,,,0.0,0.0,1.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.843744588947,-36.9930968731533
415008,659483,,500900.0,0.0,0.0,0.0,2.0,0.0,Null,2022/2023,SH 10,PUNGAERE ROAD,Minor Crash,Yes,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,44503.0,2.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Northland Region,Nil,2-way,Sealed,,0.0,0.0,0.0,70.0,0.0,Off,0.0,0.0,,1.0,Far North District,Stop,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,173.912726195006,-35.2023174737102
415010,659485,,502800.0,0.0,0.0,0.0,0.0,0.0,Null,2022/2023,OFFROAD NEW WORLD CARPARK,,Minor Crash,No,2023,0.0,West,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,96400.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,0.0,Northland Region,Nil,Off road,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,2.0,Whangarei District,Nil,,,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine,Null,174.321929931656,-35.7158050531209
415011,659486,,510700.0,0.0,0.0,0.0,2.0,0.0,Null,2022/2023,GREAT NORTH ROAD,TE ATATU ROAD,Fatal Crash,No,2023,0.0,South,0.0,1.0,0.0,Flat,0.0,,1.0,0.0,Bright sun,240900.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Auckland Region,Nil,1-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,76.0,Auckland,Give way,1.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.644186089773,-36.8859410768094
415012,659487,,560301.0,0.0,0.0,0.0,1.0,0.0,North,2022/2023,BARING STREET,DUTTON STREET,Minor Crash,No,2023,0.0,North,1.0,0.0,0.0,Flat,0.0,,0.0,1.0,Overcast,1759100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manawatū-Whanganui Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,None,0.0,0.0,,40.0,Palmerston North City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,175.632800282108,-40.2825343462732
415013,659488,,587849.0,0.0,0.0,0.0,1.0,0.0,West,2022/2023,ROBINSONS ROAD,ELLESMERE ROAD,Serious Crash,No,2023,0.0,West,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,2500500.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Canterbury Region,Nil,2-way,Sealed,0.0,0.0,1.0,0.0,80.0,0.0,None,0.0,0.0,,62.0,Selwyn District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,172.525078558508,-43.6176244570625
415020,659495,,551502.0,0.0,0.0,0.0,2.0,0.0,North,2022/2023,SOUTH ROAD,PIONEER ROAD,Minor Crash,Yes,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1583600.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Taranaki Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,33.0,New Plymouth District,Nil,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Light rain,Null,174.03623962423,-39.0707206720577
415032,659507,,585808.0,0.0,0.0,0.0,0.0,0.0,East,2022/2023,UPPER SEFTON ROAD,MARSHMANS ROAD,Minor Crash,No,2023,0.0,West,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,2440301.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canterbury Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,59.0,Waimakariri District,Nil,0.0,1.0,0.0,1.0,0.0,0.0,Open,1.0,0.0,0.0,Fine,Null,172.607499284434,-43.2722002305811
415033,659508,,577900.0,0.0,0.0,0.0,1.0,1.0,North,2022/2023,NIKAU ROAD,GARDNERS ROAD,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Dark,2221500.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manawatū-Whanganui Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,41.0,Tararua District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,175.728626577185,-40.4844227133239
415035,659510,,547800.0,0.0,0.0,0.0,2.0,0.0,Null,2022/2023,OMAHU ROAD,FRIMLEY AVENUE,Minor Crash,No,2023,0.0,East,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1477100.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Hawke's Bay Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,30.0,Hastings District,Nil,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,176.824058520467,-39.6256315122027
415036,659511,,513432.0,0.0,0.0,0.0,0.0,0.0,Null,2022/2023,HOBSONVILLE ROAD,BRIGHAM CREEK ROAD,Minor Crash,No,2023,0.0,East,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Twilight,223005.0,2.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,On,1.0,0.0,,76.0,Auckland,Stop,,,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine,Null,174.643568070442,-36.8003409803077
415037,659512,,531003.0,0.0,0.0,0.0,0.0,0.0,Null,2022/2023,CAMBRIDGE ROAD,TE RAHU ROAD,Minor Crash,No,2023,0.0,East,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,968800.0,1.0,1.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Waikato Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,On,0.0,0.0,,17.0,Waipa District,Give way,,,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine,Null,175.331237772204,-38.0073097260766
415038,659513,,527007.0,0.0,0.0,0.0,1.0,0.0,South,2022/2023,RESOLUTION DRIVE,ENNION RISE,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,1.0,,0.0,0.0,Overcast,952038.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Waikato Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,80.0,0.0,Off,0.0,0.0,,16.0,Hamilton City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,175.252233752676,-37.7195001767066
